timestamp_est,anonymous_id,question,question_processed,cluster
2020-03-25T14:59:03.287Z,7da3473c-b9bd-494a-b23e-7f3806a982b8,Quelle est la procédure pour traiter les achats et denrées provenant des magasins?,quelle est la procédure pour traiter les achats et denrées provenant des magasins,animals
2020-03-22T12:58:33.845Z,211b6c7a-456e-426e-8038-bb9472654b15,"Si je mets mes achats alimentaires au congélateur, est e que le virus peut se réveiller une fois que les choses ont dégelées?",si je mets mes achats alimentaires au congélateur est e que le virus peut se réveiller une fois que les choses ont dégelées,animals
2020-03-23T09:17:23.94Z,0a1b7ce5-1c3c-445e-bebf-c1b5899b950e,Un chat peut il être porteur?,un chat peut il être porteur,animals
2020-03-22T18:11:49.715Z,a90a0084-4927-469c-9a5b-e5cba9854a04,"Après deux semaines, si je ne tombe pas malade est-ce que je peux considérer que je n'aie pas le virus?",après deux semaines si je ne tombe pas malade estce que je peux considérer que je naie pas le virus,caution
2020-03-21T17:54:33.004Z,e912766a-3a24-4c7c-8520-f1552b2b8982,"Après mes 14 jours en quarantaine, je peux aller voir ma famille? ",après mes 14 jours en quarantaine je peux aller voir ma famille ,caution
2020-03-21T15:09:51.902Z,a5af387a-80ad-4854-9355-9078ce80ba66,"Bonjour, j’ai appris que dans le bâtiment où mon père travaille, il y a eu un cas de covid déclaré. On ne sait pas si mon père a été en contact avec cette personne. Il a décidé de passer le test même s’il n’a aucun symptômes. Pour ma part, je n’ai aucun symptômes, est ce que je suis obligé de rester en quarantaine ou je peux continuer à aller travailler tout en prenant mes précautions? Merci  ",bonjour jai appris que dans le bâtiment où mon père travaille il y a eu un cas de covid déclaré on ne sait pas si mon père a été en contact avec cette personne il a décidé de passer le test même sil na aucun symptômes pour ma part je nai aucun symptômes est ce que je suis obligé de rester en quarantaine ou je peux continuer à aller travailler tout en prenant mes précautions merci  ,caution
2020-03-22T19:24:24.2Z,85ee0a15-052b-4432-b800-a2a576219d2e,Combien de temps le virus survit-il sur des gants ou autres vêtements ?,combien de temps le virus survitil sur des gants ou autres vêtements ,caution
2020-03-21T21:04:58.214Z,6b6b5f8b-7580-4a63-83de-10951a203af8,Combien de temps peut on garder un masque de protection?,combien de temps peut on garder un masque de protection,caution
2020-03-25T15:31:16.917Z,fac95c0d-f11a-42a7-9676-269694bd9e4b,Comment doit-on se protéger de colis qui nous parviennent de l'extérieur?,comment doiton se protéger de colis qui nous parviennent de lextérieur,caution
2020-03-24T14:04:05.259Z,c09bfce9-0dd9-4958-b957-48917d5418a3,Comment est ce que je peux me faire tester?,comment est ce que je peux me faire tester,caution
2020-03-24T23:57:27.62Z,9419926a-c1df-4e6d-be86-9393cd92b590,Comment est ce que je pourrais me protéger de la covid-19 ?,comment est ce que je pourrais me protéger de la covid19 ,caution
2020-03-25T20:10:28.405Z,e80bf3ee-cc5a-46d0-9f8e-36d9c1d2b26f,comment je peux faire un test covid-19,comment je peux faire un test covid19,caution
2020-03-23T15:56:57.965Z,635d8e03-c315-4f6f-8d2e-1427cebac430,Comment je peux savoir si j'ai le coronavirus ?,comment je peux savoir si jai le coronavirus ,caution
2020-03-26T11:57:40.894Z,c0ed80d7-f128-46bd-ba68-430268fda208,comment je peux savoir si je suis contaminé ?,comment je peux savoir si je suis contaminé ,caution
2020-03-24T21:21:32.125Z,d81e89eb-621b-49ac-bebd-ead702e44502,Comment je peux savoir si je suis malade?,comment je peux savoir si je suis malade,caution
2020-03-25T07:37:58.03Z,aba30143-f09b-4324-8f47-5c2d9dda4793,comment je peux vérifier si j'ai COVID-19,comment je peux vérifier si jai covid19,caution
2020-03-24T09:21:30.28Z,0b7b3c98-fc9f-4862-8eba-a63a59bcfcee,Comment me protéger?,comment me protéger,caution
2020-03-25T13:18:20.226Z,2323aa9a-71f2-4947-9d4a-5220c7ff103c,Comment me protéger de la COVID-19?,comment me protéger de la covid19,caution
2020-03-22T19:26:47.149Z,e81213b2-0ac1-42b1-a873-385fbc7bd663,Comment me protéger en faisant l’épiderie?,comment me protéger en faisant lépiderie,caution
2020-03-25T13:18:20.215Z,2323aa9a-71f2-4947-9d4a-5220c7ff103c,Comment me protéger se,comment me protéger se,caution
2020-03-21T22:48:24.986Z,ac080ca3-54ce-4d49-8c62-b2d850d228e8,Comment on fait pour se protéger?,comment on fait pour se protéger,caution
2020-03-26T14:54:20.863Z,4e5f04b9-a146-472d-8fd0-d565aac403f3,Comment pouvons-nous faire pour nous protéger?,comment pouvonsnous faire pour nous protéger,caution
2020-03-24T09:21:30.207Z,0b7b3c98-fc9f-4862-8eba-a63a59bcfcee,Comment protéger mes proches si je suis infectée?,comment protéger mes proches si je suis infectée,caution
2020-03-24T11:05:35.302Z,48b917e9-adbf-4f9b-b258-eef24618b732,comment puis-je protéger mes proches si je suis contagieux  ? ,comment puisje protéger mes proches si je suis contagieux   ,caution
2020-03-25T14:44:26.9Z,7da3473c-b9bd-494a-b23e-7f3806a982b8,De quelle manière est-ce que je peux minimiser la transmission?,de quelle manière estce que je peux minimiser la transmission,caution
2020-03-22T15:44:43.994Z,a4c5f94a-8d30-4bbe-924a-dfdc8cf379c6,Devrait-on porter un masque?,devraiton porter un masque,caution
2020-03-23T08:53:51.096Z,50c969c3-aaeb-48e0-8bef-b12834c50217,Dois je porter un masque pour sortir?,dois je porter un masque pour sortir,caution
2020-03-24T13:35:51.636Z,2c222942-6770-459a-9219-312d7a742933,Dois utiliser un masque ?,dois utiliser un masque ,caution
2020-03-22T21:23:13.309Z,58f98e27-f6b0-4d96-b36a-7f90b0067559,Doit-on mettre un masque et des gants pour sortir?,doiton mettre un masque et des gants pour sortir,caution
2020-03-22T10:57:47.6Z,15c0f589-174d-4fd5-98fc-b7f5f450d9d1,Doit-on porter un masque si on doit aller à l’épicerie?,doiton porter un masque si on doit aller à lépicerie,caution
2020-03-23T13:43:11.224Z,ccc78c8c-c526-4488-9802-eef4e8b0e62f,Ece que je peux prendre mon auto ?,ece que je peux prendre mon auto ,caution
2020-03-22T15:46:26.606Z,eead6b1e-58d3-47b3-9eee-1f141f985849,En toute transparence. Le port du masque n'est pas recommandé parce que il y a rupture de stock non ?,en toute transparence le port du masque nest pas recommandé parce que il y a rupture de stock non ,caution
2020-03-23T12:29:15.76Z,2304040f-e7e5-4e34-94a4-0929db1c28ff,es ce que je peux attraper le covid 2 fois?  ,es ce que je peux attraper le covid 2 fois  ,caution
2020-03-21T13:40:33.053Z,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,Est ce que de mettre un masque me protège bien du virus? ,est ce que de mettre un masque me protège bien du virus ,caution
2020-03-21T17:54:32.882Z,e912766a-3a24-4c7c-8520-f1552b2b8982,Est ce que je dois porter un masque pour sortir de chez moi? ,est ce que je dois porter un masque pour sortir de chez moi ,caution
2020-03-21T17:54:32.983Z,e912766a-3a24-4c7c-8520-f1552b2b8982,Est ce que je peux aller me faire dépister pour le COVID?,est ce que je peux aller me faire dépister pour le covid,caution
2020-03-21T17:54:32.891Z,e912766a-3a24-4c7c-8520-f1552b2b8982,Est ce que je peux aller porter de la nourriture à une personne en quarantaine?,est ce que je peux aller porter de la nourriture à une personne en quarantaine,caution
2020-03-21T17:22:52.407Z,4eefdc31-82d8-4dc8-9d1d-e8a4071487b9,Est ce que je peux attraper le covid19 une deuxieme fois,est ce que je peux attraper le covid19 une deuxieme fois,caution
2020-03-23T21:28:24.002Z,f9dd1b3d-01b2-43b2-8801-ab4140e6adda,Est ce que je peux changer quelques chose dans mon alimentation qui peut aider mon système immunitaire à combattre le virus?,est ce que je peux changer quelques chose dans mon alimentation qui peut aider mon système immunitaire à combattre le virus,caution
2020-03-25T21:27:44.013Z,784cb71a-73c7-442e-bdeb-2fc9c180aae2,Est ce que je peux continuer à allaiter mon garçon si je contracte la maladie?,est ce que je peux continuer à allaiter mon garçon si je contracte la maladie,caution
2020-03-21T15:54:28.775Z,c2a02e70-8aeb-47c0-b026-83d46e30c457,Est ce que je peux continuer à aller faire mon sport dehors ? ,est ce que je peux continuer à aller faire mon sport dehors  ,caution
2020-03-26T06:52:32.638Z,31f43836-0f39-446a-ad33-4cfcaf226846,Est ce que je peux continuer à habiter dans la même maison que mes enfants si je suis contaminée?,est ce que je peux continuer à habiter dans la même maison que mes enfants si je suis contaminée,caution
2020-03-23T21:28:24.21Z,f9dd1b3d-01b2-43b2-8801-ab4140e6adda,Est ce que je peux me faire tester même si j'ai pas fait de voyage?,est ce que je peux me faire tester même si jai pas fait de voyage,caution
2020-03-23T06:19:06.26Z,a75bb4fc-6aca-4cfc-b932-8c931e633b3a,Est ce que je peux rendre visite à ma famille,est ce que je peux rendre visite à ma famille,caution
2020-03-21T17:54:32.975Z,e912766a-3a24-4c7c-8520-f1552b2b8982,Est ce que je peux sortir faire du jogging lors de la période d’isolation volontaire? ,est ce que je peux sortir faire du jogging lors de la période disolation volontaire ,caution
2020-03-21T13:40:32.931Z,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,Est ce que je peux visiter ma famille ? ,est ce que je peux visiter ma famille  ,caution
2020-03-23T17:09:31.213Z,41d23312-0d04-483c-92bb-900cdba9f7bd,Est ce que je peux visiter ma grand-mère,est ce que je peux visiter ma grandmère,caution
2020-03-23T14:49:30.407Z,d8fc319e-4bf7-461d-b08b-15d455bb2a40,Est ce que je peux voir une personne à la fois ?,est ce que je peux voir une personne à la fois ,caution
2020-03-21T16:44:09.011Z,5ea9e5de-608a-4022-819c-52734275a59b,Est il utile de porter un masque ?,est il utile de porter un masque ,caution
2020-03-23T13:40:05.928Z,6b0b5edd-d5a8-4c61-839a-b090a20d17eb,Est-ce  q je peux retourné  au travail si je suis congestionné a cause allergie et j'ai un fois gras et j'ai eu un traitement de tuberculose quand j'étais  jeune?,estce  q je peux retourné  au travail si je suis congestionné a cause allergie et jai un fois gras et jai eu un traitement de tuberculose quand jétais  jeune,caution
2020-03-22T16:53:34.763Z,766e8a63-b4bf-4c18-9d61-19eaa16ae511,Est-ce le fait de mettre des gants me protège ?,estce le fait de mettre des gants me protège ,caution
2020-03-21T18:21:58.131Z,4c8561e9-21bc-4c37-8e87-3c2b971f4f85,Est-ce que je devrais porter des gants en public?,estce que je devrais porter des gants en public,caution
2020-03-22T16:43:01.554Z,0b5828ba-7a38-4868-8f92-583ab7c27cae,Est-ce que je devrais porter un masque?,estce que je devrais porter un masque,caution
2020-03-21T13:40:33.033Z,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,Est-ce que je peux allaiter mon bébé si j'ai le covid 19? ,estce que je peux allaiter mon bébé si jai le covid 19 ,caution
2020-03-23T08:00:35.592Z,b36c07ae-a4d4-46a9-b303-711cf284a663,Est-ce que je peux aller au chalet à l'extérieur de Montréal?,estce que je peux aller au chalet à lextérieur de montréal,caution
2020-03-25T09:59:15.753Z,7624f752-b387-4f40-a138-890074031759,Est-ce que je peux aller faire mes courses au dépaneur',estce que je peux aller faire mes courses au dépaneur,caution
2020-03-22T13:23:33.838Z,fc8ecc03-13d8-4fd6-b6e1-68b1b5b97924,Est-ce que je peux aller marcher dehors?,estce que je peux aller marcher dehors,caution
2020-03-22T09:25:14.728Z,216948e0-2d7a-4321-847d-8493657be9bd,Est-ce que je peux aller prendre une marche? ,estce que je peux aller prendre une marche ,caution
2020-03-22T21:06:13.632Z,9a1b20ed-2434-45ea-9190-aaa4552e1592,Est-ce que je peux aller travailler sécuritairement?,estce que je peux aller travailler sécuritairement,caution
2020-03-26T12:14:38.096Z,3096a963-54af-4f6b-aed5-e07730512e8f,Est-ce que je peux aller voir ma copine si elle habite dans une autre maison?,estce que je peux aller voir ma copine si elle habite dans une autre maison,caution
2020-03-22T13:23:33.844Z,fc8ecc03-13d8-4fd6-b6e1-68b1b5b97924,Est-ce que je peux aller à la clinique pour une autre raison?,estce que je peux aller à la clinique pour une autre raison,caution
2020-03-22T09:25:14.971Z,216948e0-2d7a-4321-847d-8493657be9bd,Est-ce que je peux aller à l'hôpital pour autre chose? ,estce que je peux aller à lhôpital pour autre chose ,caution
2020-03-24T11:06:45.7Z,a77d71c4-f5f6-4f15-890b-50afc0f80892,Est-ce que je peux aller à l'épicerie?,estce que je peux aller à lépicerie,caution
2020-03-23T14:10:45.105Z,ab880581-e7b7-48ac-89f9-08f82b435f20,Est-ce que je peux aller à l'épicerie? ,estce que je peux aller à lépicerie ,caution
2020-03-22T13:23:33.741Z,fc8ecc03-13d8-4fd6-b6e1-68b1b5b97924,Est-ce que je peux aller à l’épicerie si j’ai 70 ans?,estce que je peux aller à lépicerie si jai 70 ans,caution
2020-03-22T19:26:47.144Z,e81213b2-0ac1-42b1-a873-385fbc7bd663,Est-ce que je peux amener mon fils au parc ?,estce que je peux amener mon fils au parc ,caution
2020-03-24T13:23:33.273Z,cae126f3-4645-4e7b-ac10-082136a6b981,Est-ce que je peux attraper le virus en ouvrant un colis livré chez moi?,estce que je peux attraper le virus en ouvrant un colis livré chez moi,caution
2020-03-22T10:44:58.535Z,a7f0c2cb-dcb7-45d9-b24b-27c92e0026f4,Est-ce que je peux attraper le virus en parlant au téléphone?,estce que je peux attraper le virus en parlant au téléphone,caution
2020-03-24T19:10:32.476Z,677a6173-7b98-499c-9e8d-4159710adf06,Est-ce que je peux avoir des séquelles des complications du virus ,estce que je peux avoir des séquelles des complications du virus ,caution
2020-03-22T14:48:33.891Z,239c32e7-14ff-47a4-a868-f4c5e0f3ffcf,Est-ce que je peux avoir du sexe avec un inconnu?,estce que je peux avoir du sexe avec un inconnu,caution
2020-03-25T06:31:52.069Z,1f1cb05f-9bd9-4ea8-92a0-ae3462a34ca5,Est-ce que je peux avoir le COVID-19 à plusieurs reprises?,estce que je peux avoir le covid19 à plusieurs reprises,caution
2020-03-21T14:06:54.32Z,637d0a33-e8a2-496d-bbd4-8ad2e93246ad,Est-ce que je peux continuer à prendre des marches avec des amis ?,estce que je peux continuer à prendre des marches avec des amis ,caution
2020-03-23T13:06:45.775Z,ac7d256c-c87f-4708-8de9-fc8389c0a050,Est-ce que je peux décider moi-même de faire le test ?,estce que je peux décider moimême de faire le test ,caution
2020-03-23T18:03:28.774Z,da35bf80-0289-4cf0-8f9e-251c954e0912,Est-ce que je peux embarquer en voiture avec une personne ne résident pas avec moi?,estce que je peux embarquer en voiture avec une personne ne résident pas avec moi,caution
2020-03-22T11:23:50.247Z,2728577d-b84e-4e0d-9c49-952fb2c9c892,Est-ce que je peux faire entrer les voisins chez moi?,estce que je peux faire entrer les voisins chez moi,caution
2020-03-22T00:16:53.547Z,c68c88d6-4c9a-46a9-92be-45fe475a390c,Est-ce que je peux faire un auto-diagnostic avant de m'affoler et contacter les urgences? ,estce que je peux faire un autodiagnostic avant de maffoler et contacter les urgences ,caution
2020-03-23T08:52:12.917Z,764c1533-1e4b-482e-a6e9-8e6ef812f459,Est-ce que je peux faire un rassemblement avec les membres de ma famille?,estce que je peux faire un rassemblement avec les membres de ma famille,caution
2020-03-23T13:43:11.22Z,ccc78c8c-c526-4488-9802-eef4e8b0e62f,Est-ce que je peux laisser les fenêtres ouvertes ?,estce que je peux laisser les fenêtres ouvertes ,caution
2020-03-21T22:04:40.649Z,64179534-4b74-4d60-8b80-827332536657,Est-ce que je peux laisser mon fils jouer dehors avec ses amis?,estce que je peux laisser mon fils jouer dehors avec ses amis,caution
2020-03-23T15:14:42.05Z,9c5c6317-bf69-4ef8-8a67-31d9e628c42e,Est-ce que je peux l'attraper en faisant mon épicerie?,estce que je peux lattraper en faisant mon épicerie,caution
2020-03-24T16:29:29.42Z,3c9e34aa-5897-4715-bfcb-c3aa2b7c06a6,Est-ce que je peux l’attraper en touchant le panier d’épicerie?,estce que je peux lattraper en touchant le panier dépicerie,caution
2020-03-22T15:07:40.066Z,ee21ce60-0185-4161-9eee-737afd93f95d,Est-ce que je peux me déplacer dans une autre région pour raison d'affaires?,estce que je peux me déplacer dans une autre région pour raison daffaires,caution
2020-03-23T08:09:10.357Z,965ad4ab-561f-4755-acb2-f6d816c90633,Est-ce que je peux passer le test?,estce que je peux passer le test,caution
2020-03-22T16:00:03.559Z,ce43ce6e-db9e-4c6f-9880-13c66fb426b5,est-ce que je peux passer le test du COVID même si je n'ai pas de symptômes?,estce que je peux passer le test du covid même si je nai pas de symptômes,caution
2020-03-22T15:07:40.049Z,ee21ce60-0185-4161-9eee-737afd93f95d,Est-ce que je peux passer un test de dépistage même si je n'ai pas voyagé récemment? ,estce que je peux passer un test de dépistage même si je nai pas voyagé récemment ,caution
2020-03-24T11:06:45.776Z,a77d71c4-f5f6-4f15-890b-50afc0f80892,Est-ce que je peux prendre des advils?,estce que je peux prendre des advils,caution
2020-03-24T07:33:33.558Z,f8c588ff-1538-4e59-a3f4-6a0be184b929,Est-ce que je peux prendre une marche?,estce que je peux prendre une marche,caution
2020-03-22T15:59:44.679Z,5c5f2092-b090-46b0-b68a-4b9fb820bf19,Est-ce que je peux prendre une marche dehors avec une amie en restant à 1 m d’elle (je n’ai pas 70 ans+),estce que je peux prendre une marche dehors avec une amie en restant à 1 m delle je nai pas 70 ans,caution
2020-03-23T19:29:28.422Z,903d8691-3d16-48ec-9dc7-e8000fa10104,Est-ce que je peux promener mon chien ?,estce que je peux promener mon chien ,caution
2020-03-22T20:25:27.529Z,0b5ea1a5-1885-46dc-9a63-a0c8debb59b5,Est-ce que je peux recevoir un email lors de mise à jour des donnes ?,estce que je peux recevoir un email lors de mise à jour des donnes ,caution
2020-03-22T20:25:27.513Z,0b5ea1a5-1885-46dc-9a63-a0c8debb59b5,Est-ce que je peux recevoir une notification lors des prochains points de presse?,estce que je peux recevoir une notification lors des prochains points de presse,caution
