timestamp_est,anonymous_id,question,question_processed,cluster
2020-03-23T17:02:17.333Z,82161cb9-4de6-4fee-a707-da959233f06e,What is COVID 19?,what is covid 19,about
2020-03-22T11:34:31.975Z,616e3fe0-cace-40fc-b66d-be3d4e3e8f69,What is the covid?,what is the covid,about
2020-03-22T10:20:13.844Z,24bd2a20-fa56-4420-949c-25a83c5a52f1,"I was in contact with a person who had coronavirus, what should I do? ",i was in contact with a person who had coronavirus what should i do ,about
2020-03-23T13:24:15.806Z,e04fe1c8-6500-4e8b-b387-3977dc24ffa7,What is the relationship between COVID-19 and other lung diseases?,what is the relationship between covid19 and other lung diseases,about
2020-03-24T18:32:27.127Z,1b5fff96-1eb7-437a-a867-3e18cd831696,What si coronavirus?,what si coronavirus,about
2020-03-23T10:00:42.225Z,36859b58-afd1-4d34-a5ee-98c2852b30d0,may I know what is corona?,may i know what is corona,about
2020-03-23T12:16:22.639Z,fb46a970-2081-4e75-84ae-b03e09012880,What is covid-19?,what is covid19,about
2020-03-22T13:39:44.267Z,bf50ad57-d102-4cfc-9249-af751cd960eb,Whats corona,whats corona,about
2020-03-22T18:45:54.43Z,9ab6251c-e335-4d14-b37e-f5fe6d3a1776,What is corona virus?,what is corona virus,about
2020-03-21T20:27:40.432Z,9b75dedf-19e7-4eb4-9ffd-5cec8f5752d3,What is COVID-19,what is covid19,about
2020-03-22T14:09:57.753Z,22e81fdf-1dd6-4f10-8072-281d0ca95d9b,What is the origin of COVID-19?,what is the origin of covid19,about
2020-03-22T00:20:18.787Z,91c3514c-e3f6-43cd-beae-fb8cdcde4365,What is Covid-19?,what is covid19,about
2020-03-22T14:09:57.944Z,22e81fdf-1dd6-4f10-8072-281d0ca95d9b,What is the meaning of COVID-19?,what is the meaning of covid19,about
2020-03-22T12:25:12.833Z,56d0db1e-e0bd-431f-bef5-42cd82d1fe2a,What is covid 29,what is covid 29,about
2020-03-21T21:33:41.729Z,4b862889-8632-4a58-9b9e-66fa17c8fcdb,what is covid-19,what is covid19,about
2020-03-22T13:52:52.016Z,85dc72f9-855b-4401-9f4f-5e95795c2d01,What is corona,what is corona,about
2020-03-22T12:52:26.493Z,e84cb4b5-9e76-41f5-8c2a-04c6413dd1fd,What is coronavirus ?,what is coronavirus ,about
2020-03-22T15:45:28.887Z,8f58eee6-91a0-4456-bf3e-e7bc55e70281,What’s COVID-19?,whats covid19,about
2020-03-21T23:43:37.95Z,ad758027-60ef-4316-974a-6856cdf18b7b,what is covid-19,what is covid19,about
2020-03-22T17:15:05.887Z,81462647-ac3c-4d40-8efa-e58aaeea78f5,What is Covid 19,what is covid 19,about
2020-03-22T13:27:58.888Z,c5de5397-fae3-40ce-9ef8-ff4051bb7aa3,What is corona virus?,what is corona virus,about
2020-03-22T15:54:40.636Z,040d1404-0a1f-45e0-b4b7-0bc213f66341,what is covid-19 ?,what is covid19 ,about
2020-03-26T11:23:13.603Z,86a97a1a-e6b6-40b4-815d-5dd9fd7eac09,what is covid19?,what is covid19,about
2020-03-22T22:41:21.609Z,0a6a5e0d-173b-4e6d-af43-63ffae0ae849,What is Covid-19,what is covid19,about
2020-03-22T16:30:06.701Z,7c8825a7-ca29-4a23-b453-9f6f6f1f64d1,what is covid 19,what is covid 19,about
2020-03-22T00:20:18.842Z,91c3514c-e3f6-43cd-beae-fb8cdcde4365,What is Covid-19 virus?),what is covid19 virus,about
2020-03-22T19:06:03.097Z,a245370e-481d-439b-ad2b-d5d10262c63e,What is covid-19?,what is covid19,about
2020-03-22T14:31:25.652Z,0b6c858e-1625-474b-991c-b4d20f11cec1,What is the impact that covid-19 has in the economy?,what is the impact that covid19 has in the economy,about
2020-03-22T20:36:01.535Z,36d0a626-9e6a-448d-ab35-3997a6393094,what is covid-2019,what is covid2019,about
2020-03-22T19:32:08.015Z,98c7dd99-ea3b-44e5-8804-3dda91c53982,What is COVID-1,what is covid1,about
2020-03-22T11:24:07.581Z,7977f4b9-e495-45f7-a5ca-841359f618ac,What's covid19? ,whats covid19 ,about
2020-03-22T21:52:20.448Z,f7858d92-5f8a-408c-ba10-d99c25dd39bc,What is corona,what is corona,about
2020-03-22T13:33:13.737Z,a7fd890a-ead1-4e61-9f43-a1dfedc5e767,What is covid,what is covid,about
2020-03-22T22:01:33.044Z,27981bf8-e098-4bc3-b2a5-d1aa2fd1a2c4,What is COVID 19,what is covid 19,about
2020-03-25T10:21:13.998Z,6f1a4ee9-2f4b-4fbd-b90c-f957532c96d4,what is covid,what is covid,about
2020-03-22T12:35:43.789Z,95b4de1f-3df5-4e20-a0da-1e1993a7bb77,what is cover?,what is cover,about
2020-03-25T09:29:53.542Z,5a0334e2-6594-4844-a53e-f0b986d02fae,what is COVID-19?,what is covid19,about
2020-03-25T02:52:59.599Z,da0aa635-641b-45ac-9f28-0909b870d6ec,What is the coronavirus,what is the coronavirus,about
2020-03-22T19:32:47.185Z,98c7dd99-ea3b-44e5-8804-3dda91c53982,What is COVID-19?,what is covid19,about
2020-03-25T12:46:58.169Z,956230e9-ce2a-461b-a10f-52f30ba32217,My kids are anxious about COVUD-19 - what shall I tell them?,my kids are anxious about covud19  what shall i tell them,about
2020-03-24T00:16:32.226Z,04d8887f-99ab-4148-a615-cfc89f9917e0,What's a waiting time to get covid-19 results?,whats a waiting time to get covid19 results,about
2020-03-22T12:26:33.138Z,db9e429b-7f6b-43f9-b611-a4bc709731c0,What is Covid19,what is covid19,about
2020-03-22T11:24:07.614Z,7977f4b9-e495-45f7-a5ca-841359f618ac,What's covid19?,whats covid19,about
2020-03-21T15:15:40.593Z,7ff9c658-7ae1-4e9c-941e-80187cb1c7f0,what is coronavirus,what is coronavirus,about
2020-03-24T18:32:27.131Z,1b5fff96-1eb7-437a-a867-3e18cd831696,What is coronavirus?,what is coronavirus,about
2020-03-24T12:48:29.765Z,8d31effe-6ef1-40b7-beaa-b11741cc25d9,what is covid-19?,what is covid19,about
2020-03-24T05:35:21.566Z,fb2e82fa-ec41-46fc-b526-c723b1f6023e,what is corona?,what is corona,about
2020-03-22T05:08:35.531Z,b5d3ec22-db30-4c68-ac38-c0e9f1d11eae,what is covid 19,what is covid 19,about
2020-03-22T04:09:06.973Z,9dd21188-850f-4556-a89e-a11d4f6563b6,What is covid,what is covid,about
2020-03-24T08:04:21.236Z,6352d818-e4da-4ae1-9282-9d0ad27d76c3,What is the impact of covid 19 on warehouses,what is the impact of covid 19 on warehouses,about
2020-03-21T16:15:49.22Z,3eb07cc6-e9a7-40d0-9609-553a07823637,What's corona virus?,whats corona virus,about
2020-03-24T05:35:21.576Z,fb2e82fa-ec41-46fc-b526-c723b1f6023e,what should be peoples actions for surviving covid-19? ,what should be peoples actions for surviving covid19 ,about
2020-03-22T06:55:31.704Z,fc8d2740-5cc9-4f8b-a4f7-c5eb9c794bef,What is COVID-19's definition?,what is covid19s definition,about
2020-03-22T05:21:43.544Z,81d81a03-ec7a-4f12-98b6-a1d0bbb179e5,What is COVID-19?,what is covid19,about
2020-03-24T14:26:14.017Z,df4f140e-f2bb-4385-a743-172a55cd5ac2,what's the current state of covid?,whats the current state of covid,about
2020-03-25T21:51:23.903Z,47dff003-2e3e-4822-860b-8d80093f7f16,What is the best way to self diagnose covid-19? ,what is the best way to self diagnose covid19 ,about
2020-03-24T14:41:46.314Z,d27741ee-724c-4b44-815b-2aa92686c92f,What is the status of COVID-19,what is the status of covid19,about
2020-03-22T11:46:17.144Z,5101f879-aa2c-4bca-a1d4-7158924a3215,What is the best way to curate information about COVID-19?,what is the best way to curate information about covid19,about
2020-03-25T14:47:43.816Z,39907ddc-a198-47fe-9fef-bc29c686cbdb,what’s the data on first and second trimester of pregnancy?,whats the data on first and second trimester of pregnancy,about
2020-03-22T10:18:28.906Z,5115cb5e-6605-49b8-ab0b-76bd2a238c85,What is corona virus and COVID19,what is corona virus and covid19,about
2020-03-22T05:44:14.063Z,1e287eb4-f227-41bf-a41d-48863f99468d,What is covid,what is covid,about
2020-03-24T00:23:49.924Z,9b6d2334-2505-4e7c-b167-7a7e5fdf4180,What is covid?,what is covid,about
2020-03-24T11:40:07.1Z,350772af-27fc-457d-b556-f28836997c3d,What is Covid 19,what is covid 19,about
2020-03-24T12:53:53.83Z,cf0fdc47-5500-4560-9f6c-cc298d490f36,what is covid-19,what is covid19,about
2020-03-25T21:36:56.036Z,2d5abbb8-c3e1-4297-9552-c32606afad4b,What’s considered to be a fever to worry about? Is anything above 37 centigrade something to worry about? ,whats considered to be a fever to worry about is anything above 37 centigrade something to worry about ,about
2020-03-22T18:29:19.5Z,72a4386d-442e-4d58-b2aa-87a8728c8d04,What are the ways to prevent coronavirus?,what are the ways to prevent coronavirus,caution
2020-03-22T21:15:02.568Z,9a4d12a5-a1f1-410a-8870-a875a5e0b251,What shall I do if I have to go out to buy things to protect myself from corona virus?,what shall i do if i have to go out to buy things to protect myself from corona virus,caution
2020-03-22T23:40:40.007Z,f23b8417-8435-4e7f-a675-af511d9fd996,"Hello, I am social distancing and taking precautions, however I have to share a communal sink. I try to stay as safe as possible by cleaning it, but I have touched the knobs with my bare hands without thinking, can germs spread this way? Should I avoid the sink in general? Thank you! ",hello i am social distancing and taking precautions however i have to share a communal sink i try to stay as safe as possible by cleaning it but i have touched the knobs with my bare hands without thinking can germs spread this way should i avoid the sink in general thank you ,caution
2020-03-26T16:53:57.84Z,62b67f22-6764-47e4-9165-512cd31a6e56,Do we need to prevent touching packing of food....does corona virus lie on packing?  And on clothes? ,do we need to prevent touching packing of fooddoes corona virus lie on packing  and on clothes ,caution
2020-03-21T21:03:00.692Z,a57f2090-8fc3-441f-a292-0297d3919fd1,How to protect myself on a plane,how to protect myself on a plane,caution
2020-03-22T13:27:58.957Z,c5de5397-fae3-40ce-9ef8-ff4051bb7aa3,how can I help to prevent spread of corona virus,how can i help to prevent spread of corona virus,caution
2020-03-22T12:04:09.963Z,bbca283a-dbd7-462e-894f-ccc311231e12,My employer is not implementing social distancing or safety measures in my workplace. What recourse do I have?,my employer is not implementing social distancing or safety measures in my workplace what recourse do i have,caution
2020-03-22T20:35:22.054Z,10bd6bb9-f50f-4d65-943a-5b1de75be3df,"Would it help to ensure there is a warehouse already filled with protective gear for health professionals worldwide, instead of scrambling, or ordering these last minute, and also have enough hospitals built, because if we don't do that, we'll have to do what China did and build a hospital at the last minute?",would it help to ensure there is a warehouse already filled with protective gear for health professionals worldwide instead of scrambling or ordering these last minute and also have enough hospitals built because if we dont do that well have to do what china did and build a hospital at the last minute,caution
2020-03-22T11:00:44.52Z,69117396-cbe3-4744-ac56-14564fd84194,How can I protect myself?,how can i protect myself,caution
2020-03-25T10:02:19.982Z,e5cee6c4-5953-4ac0-a216-7344ebb51d21,Do I need to take precautions when picking up the mail? ,do i need to take precautions when picking up the mail ,caution
2020-03-22T11:47:52.41Z,4857048b-dcf7-4ebc-84bb-ac60bdb3bd40,How can I protect myself ,how can i protect myself ,caution
2020-03-26T08:53:29.374Z,73e1e7a1-904c-49b6-9377-b9b6c41e14b1,Where can I buy protective masks?,where can i buy protective masks,caution
2020-03-22T13:41:44.34Z,283caf34-28a4-40d1-8e39-344b1843cd33,Are masks efficient to prevent the one wearing from getting infected? What about infecting others?,are masks efficient to prevent the one wearing from getting infected what about infecting others,caution
2020-03-21T23:07:59.694Z,5a340f67-5e5a-42e8-b25c-3594949f3f49,how to prevent ?,how to prevent ,caution
2020-03-19T14:20:00.831Z,8939cba6-f923-44fe-9cf4-8a56e198778b,"What is the difference between a pandemic & epidemic? Why did WHO declare this a pandemic? What is the difference between social distancing, self-isolating and quarantine? To what extent is social distancing helpful? Why should I do this? When should you self-isolate? Will the virus be less effective when we get warmer weather?  When should I go to the hospital? Should I get tested if I was in contact with someone who has or is suspected of having covid19 (but do not have any symptoms)? Should I stop taking medications that suppress my immune system?  When someone in the household is coming and going (for work), how can we keep the home a safe place? Can the virus be transmitted through Air Conditioning? (from outside or from within the home) How long does the virus last on inanimate objects (plastic, glass, cardboard, metal)? What have we learned from countries like China, South Korea and Singapore that have been dealing with this for a longer period of time and have slowed the spread?",what is the difference between a pandemic  epidemic why did who declare this a pandemic what is the difference between social distancing selfisolating and quarantine to what extent is social distancing helpful why should i do this when should you selfisolate will the virus be less effective when we get warmer weather  when should i go to the hospital should i get tested if i was in contact with someone who has or is suspected of having covid19 but do not have any symptoms should i stop taking medications that suppress my immune system  when someone in the household is coming and going for work how can we keep the home a safe place can the virus be transmitted through air conditioning from outside or from within the home how long does the virus last on inanimate objects plastic glass cardboard metal what have we learned from countries like china south korea and singapore that have been dealing with this for a longer period of time and have slowed the spread,caution
2020-03-22T13:27:59.066Z,c5de5397-fae3-40ce-9ef8-ff4051bb7aa3,does wearing mask protect me from covid 19?,does wearing mask protect me from covid 19,caution
2020-03-22T13:27:58.964Z,c5de5397-fae3-40ce-9ef8-ff4051bb7aa3,how can I prevent to get infected?,how can i prevent to get infected,caution
2020-03-22T15:51:20.155Z,75667228-564b-46ff-86f7-82ba4efd6a0c,My sister-in-law is pregnant and lives in a house with extended family where one member is isolated due to possible contact with someone with COVID-19. Are the risks for pregnant woman Higher? How can she protect?,my sisterinlaw is pregnant and lives in a house with extended family where one member is isolated due to possible contact with someone with covid19 are the risks for pregnant woman higher how can she protect,caution
2020-03-24T12:26:45.404Z,80870b38-ac14-46c2-ae9f-da5aed3c7dc4,How can I protect myself if I need to go to the market?,how can i protect myself if i need to go to the market,caution
2020-03-22T14:09:57.984Z,22e81fdf-1dd6-4f10-8072-281d0ca95d9b,How to protect my family from COVID-19?,how to protect my family from covid19,caution
2020-03-22T16:12:16.882Z,e121f604-2c4f-4ebd-be26-914a7b2d2a1a,How should I keep my family safe during covid-19?,how should i keep my family safe during covid19,caution
2020-03-24T14:28:22.205Z,df4f140e-f2bb-4385-a743-172a55cd5ac2,how protect myself?,how protect myself,caution
2020-03-22T10:51:16.186Z,9b5ae332-0fdb-4def-a7b9-bfa2a2bf2364,How can I protect myself from the covid-19?,how can i protect myself from the covid19,caution
2020-03-22T01:31:56.094Z,11553517-7859-43dc-bfcd-354131f01e27,How to prevent the spread of COVID-19?,how to prevent the spread of covid19,caution
2020-03-21T20:27:40.444Z,9b75dedf-19e7-4eb4-9ffd-5cec8f5752d3,What can we do to protect ourselves from COVID-19?,what can we do to protect ourselves from covid19,caution
2020-03-25T10:02:19.979Z,e5cee6c4-5953-4ac0-a216-7344ebb51d21,What precautions should I take while shopping for groceries? Should I wear a mask and/or gloves? Do I need to disinfect the items I buy? ,what precautions should i take while shopping for groceries should i wear a mask andor gloves do i need to disinfect the items i buy ,caution
2020-03-22T13:59:40.318Z,44e53980-fe10-4d87-98ae-a7c7873e1edf,"I am a 62-year-old female currently in excellent health. I have had a history of chronic bronchitis and pneumonia, but it’s been over a decade since my last issue. I have two adult children who may have to move back home. How do I protect myself against what they my bring home?",i am a 62yearold female currently in excellent health i have had a history of chronic bronchitis and pneumonia but its been over a decade since my last issue i have two adult children who may have to move back home how do i protect myself against what they my bring home,caution
2020-03-21T09:58:36.656Z,cd7d48a5-e664-4b53-bfc4-0135570a8865,how can I prevent myself from getting sick?,how can i prevent myself from getting sick,caution
2020-03-24T06:56:03.533Z,03c555d1-ebca-4393-b139-19da1e0f4095,What can I do to prevent myself from contracting coronavirus,what can i do to prevent myself from contracting coronavirus,caution
2020-03-22T14:13:04.425Z,08dd0b06-00f7-4668-856f-122f1dd9eabf,how to protect from Covid19,how to protect from covid19,caution
2020-03-23T02:37:51.334Z,35b5f049-dd0b-4af0-a719-0bdb3e61891c,Is it safe to travel in domestic flight with precautions,is it safe to travel in domestic flight with precautions,caution
2020-03-26T08:53:29.366Z,73e1e7a1-904c-49b6-9377-b9b6c41e14b1,What precautions should pregnant women take on top of everyone else?,what precautions should pregnant women take on top of everyone else,caution
2020-03-23T06:06:24.495Z,f1f3e9ed-c400-4bd7-9fb2-83d415e3ec13,how to protect myself from it ,how to protect myself from it ,caution
2020-03-24T23:17:20.693Z,a4ffc20d-b4ce-4fdc-be9e-9b405b8bf225,How can I protect? ,how can i protect ,caution
2020-03-23T14:49:40.51Z,e7bc9bdd-c391-48c3-b32c-1f87e5456391,What is the best way to protect yourself from Covid-19?,what is the best way to protect yourself from covid19,caution
2020-03-23T12:09:12.515Z,23c56e61-ac8f-4498-90b9-8c44d93eb624,Does washing clothes in the  washing machine prevent transmission ? ,does washing clothes in the  washing machine prevent transmission  ,caution
2020-03-22T02:36:38.175Z,006f0156-750d-452f-8b9b-877867806217,What can I do to prevent myself from getting COVID-19?,what can i do to prevent myself from getting covid19,caution
2020-03-23T11:40:28.886Z,f2c35a0b-1566-401d-9186-8a5fa1e7e2b5,what kind of protective gear do i need to wear?,what kind of protective gear do i need to wear,caution
2020-03-25T14:45:56.308Z,7da3473c-b9bd-494a-b23e-7f3806a982b8,Is washing my hands really the best way to prevent transmission?,is washing my hands really the best way to prevent transmission,caution
2020-03-23T04:24:57.464Z,ebbb6325-119b-4b45-9068-d429be20b63d,How can I protect myself,how can i protect myself,caution
2020-03-26T23:05:52.046Z,e5b9e1e5-a4ee-4a50-948f-a63a8cac335d,What can I take to prevent coronavirus,what can i take to prevent coronavirus,caution
2020-03-21T12:57:22.995Z,eb19b3ff-6d90-4eb8-9062-b81684bedfcf,"If I contract the virus, does wearing a mask prevent others getting infected?",if i contract the virus does wearing a mask prevent others getting infected,caution
2020-03-23T09:19:32.029Z,5e6eb356-0de6-4e9b-888c-978692b94fb0,Precautions to measure? ,precautions to measure ,caution
2020-03-23T16:19:09.957Z,89379363-f6e0-48cd-b7e3-d95c974a009b,What precautions should I take with things delivered at home?,what precautions should i take with things delivered at home,caution
2020-03-24T23:17:27.856Z,4ca4623e-dccb-461e-8814-6b1f7120a221,How do i keep my family safe ,how do i keep my family safe ,caution
2020-03-24T19:58:04.115Z,8fa45707-e783-4e2c-8da4-1b773940a190,what is the most effective way to protect your self from this virus ?,what is the most effective way to protect your self from this virus ,caution
2020-03-23T16:19:09.937Z,89379363-f6e0-48cd-b7e3-d95c974a009b,What precautions should I take at the supermarket?,what precautions should i take at the supermarket,caution
2020-03-26T07:43:54.258Z,d1e35d54-8569-4fd7-a27c-8508895c4019,My father-in-law is more at risk because of his age. Should my mother-in-law be the one to get groceries or should we do it for them to lower the risk of my Mother-in-law being a transporter of the virus?,my fatherinlaw is more at risk because of his age should my motherinlaw be the one to get groceries or should we do it for them to lower the risk of my motherinlaw being a transporter of the virus,dangerisk
2020-03-22T12:18:33.806Z,af8daa2f-2609-4f7a-b0e4-0ea610116216,Why corona is so dangerous ,why corona is so dangerous ,dangerisk
2020-03-25T20:14:22.501Z,b30b6510-aa83-42ab-b528-24d2da59319c,Are babies at high risk? ,are babies at high risk ,dangerisk
2020-03-23T15:29:24.193Z,de319e5e-e479-4108-9528-53bf844cbac3,is it dangerous to order on line?,is it dangerous to order on line,dangerisk
2020-03-25T12:46:58.164Z,956230e9-ce2a-461b-a10f-52f30ba32217,I live with a smoker - am I at high risk for COVID-19?,i live with a smoker  am i at high risk for covid19,dangerisk
2020-03-22T01:16:41.448Z,9d8e530d-9af3-4a71-8cf0-87a798fbec78,Is the virus dangerous?,is the virus dangerous,dangerisk
2020-03-23T08:35:41.274Z,fb8c308a-e920-42c9-86e1-4549263409fd,What mesures needs to take a pregnant women to reduce the risk?,what mesures needs to take a pregnant women to reduce the risk,dangerisk
2020-03-26T09:01:14.297Z,273729cb-80d1-4f9f-bab1-f818abe8a446,Do pregnant women have a higher risk factor?,do pregnant women have a higher risk factor,dangerisk
2020-03-26T08:53:29.356Z,73e1e7a1-904c-49b6-9377-b9b6c41e14b1,Are pregnant women at high risks?,are pregnant women at high risks,dangerisk
2020-03-26T08:53:29.349Z,73e1e7a1-904c-49b6-9377-b9b6c41e14b1,What are the risks to pregnancy in week 12?,what are the risks to pregnancy in week 12,dangerisk
2020-03-23T23:39:02.025Z,9fc506e4-92d2-47a6-947c-d705a8b2607b,How dangerous is the COV-19?,how dangerous is the cov19,dangerisk
2020-03-23T04:59:05.371Z,9672977d-3f27-4b56-9b44-374146f6c106,how dangerous is it?,how dangerous is it,dangerisk
2020-03-25T13:33:04.929Z,a572def9-5633-4ca1-80df-3872ec8be862,How at risk are young people with immuno-deficiencies?,how at risk are young people with immunodeficiencies,dangerisk
2020-03-22T06:54:02.826Z,7cf63134-49e1-4473-8b14-09502b95d7ea,Is covid very dangerous,is covid very dangerous,dangerisk
2020-03-22T09:35:47.335Z,13b14987-413a-4d47-8e56-3af43f79db8a,Who is most at risk? ,who is most at risk ,dangerisk
2020-03-21T16:52:42.242Z,3d8b0fe1-ac29-4c02-acab-a4834608a0a4,What are the risks for a person between 20 and 40 years old with asthma?,what are the risks for a person between 20 and 40 years old with asthma,dangerisk
2020-03-25T14:31:12.703Z,26522270-c498-4ccc-8147-8922f7c32079,I’ve had a mild case of pneumonia before. I’m 30 years old. Am I at any additional risk? ,ive had a mild case of pneumonia before im 30 years old am i at any additional risk ,dangerisk
2020-03-25T13:27:35.32Z,06f146f6-8863-4b80-81d0-2b82e2983b3e,what % of young people (under 50) hospitalized with covid-19 have underlying health conditions that put them at a higher risk of having a more severe form of the illness? ,what  of young people under 50 hospitalized with covid19 have underlying health conditions that put them at a higher risk of having a more severe form of the illness ,dangerisk
2020-03-22T15:03:24.233Z,2e1e637d-fdaa-49be-84df-9bee02ba6abb,what are the risks for someone aged 65?,what are the risks for someone aged 65,dangerisk
2020-03-19T23:02:18.034Z,58cd9504-720d-44cd-89a2-4cc83cde7b90,Someone from quarantaine came to my office and stayed 20min. Is it a risk,someone from quarantaine came to my office and stayed 20min is it a risk,dangerisk
2020-03-22T10:25:49.108Z,73986699-d214-46ff-8dd4-fb08a4e4c7a2,Is it dangerous to go for a walk?,is it dangerous to go for a walk,dangerisk
2020-03-25T15:23:17.559Z,1deb4021-c0f9-4d59-a2c7-3e226fe0f779,Are patients with sarcoidosis more at risk of dying from COVID19?,are patients with sarcoidosis more at risk of dying from covid19,dangerisk
2020-03-19T14:06:17.831Z,f75ca552-9cf8-4f52-8151-25c0cea0a8b0,"I had an asthma attack when I was young, but didn't have an episode for over 15 years. Am I still at risk?",i had an asthma attack when i was young but didnt have an episode for over 15 years am i still at risk,dangerisk
2020-03-22T01:28:31.765Z,e64e90e6-94ed-41dc-a309-e5c3681efd56,How to reduce the risk?,how to reduce the risk,dangerisk
2020-03-22T12:19:41.323Z,903c4ed7-a05b-4746-97fe-7c8dbb5f3343,How dangerous is it for me?,how dangerous is it for me,dangerisk
2020-03-20T17:02:53.112Z,a061e1ea-7076-45c7-b063-fe37c9207e8f,is covid-19 dangerous,is covid19 dangerous,dangerisk
2020-03-26T11:03:02.195Z,1c805e30-2203-4c15-a79f-933adf219a70,What are the risk factors for COVID-19?,what are the risk factors for covid19,dangerisk
2020-03-25T11:53:31.984Z,71aa6693-981e-468a-8b99-0d916f9cf025,I'm 8 months pregnant. M I hight risk?,im 8 months pregnant m i hight risk,dangerisk
2020-03-25T14:47:43.797Z,39907ddc-a198-47fe-9fef-bc29c686cbdb,what’s the risk for pregnant health care workers,whats the risk for pregnant health care workers,dangerisk
2020-03-21T17:46:41.075Z,53894a08-21b2-49cb-832d-cfa6c0683d4f,I am 24 years old. What is my risk of having severe symptoms of the virus ? ,i am 24 years old what is my risk of having severe symptoms of the virus  ,dangerisk
2020-03-23T11:24:35.586Z,13920756-b979-4526-b6ec-9bcde875a04a,what is the risk for a pregnent woman ?,what is the risk for a pregnent woman ,dangerisk
2020-03-23T08:35:41.214Z,fb8c308a-e920-42c9-86e1-4549263409fd,What is the risk for a pregnant women?,what is the risk for a pregnant women,dangerisk
2020-03-22T16:50:40.789Z,9552da69-8edc-4a5c-b643-c03b5b8c26fe,How dangerous it is for pregnant womens?,how dangerous it is for pregnant womens,dangerisk
2020-03-23T08:35:41.25Z,fb8c308a-e920-42c9-86e1-4549263409fd,Are there any risk for the foetus? ,are there any risk for the foetus ,dangerisk
2020-03-21T17:39:34.389Z,83f51718-d521-4b00-9f0e-01e5b2f5d68f,Who is at risk?,who is at risk,dangerisk
2020-03-21T16:52:42.209Z,3d8b0fe1-ac29-4c02-acab-a4834608a0a4,What is the risk for an asthmatic ?,what is the risk for an asthmatic ,dangerisk
2020-03-23T11:40:28.89Z,f2c35a0b-1566-401d-9186-8a5fa1e7e2b5,what is my level of risk?,what is my level of risk,dangerisk
